TimeStamp,ECG Data,EMG Data,Temperature,EMG Data,Acc1 X,Acc1 Y,Acc1 z,Acc2 X,Acc2 Y,Acc2 z 
52812083.42857263,502,506,0.0,24960,157,501,507,0,503,-1
52826369.14285835,502,506,0.0,24960,157,501,507,0,503,-1
52840654.857144065,503,506,0.0,24960,157,501,507,0,503,-1
52854940.57142978,503,507,0.0,24960,157,501,507,0,503,-1
52869226.2857155,504,507,0.0,24960,157,501,507,0,503,-1
52883512.000001214,504,507,0.0,24960,157,501,507,0,503,-1
52897797.71428693,504,507,0.0,24960,157,501,507,0,503,-1
52912083.42857265,504,506,0.0,24960,157,501,507,0,503,-1
52926369.14285836,504,506,0.0,24960,157,501,507,0,503,-1
52940654.85714408,504,506,0.0,24960,157,501,507,0,503,-1
52954940.5714298,505,506,0.0,24960,157,501,507,0,503,-1
52969226.28571551,506,506,0.0,24960,157,501,507,0,503,-1
52983512.00000123,506,506,0.0,24960,157,501,507,0,503,-1
52997797.714286946,506,506,0.0,24960,157,501,507,0,503,-1
53012083.42857266,506,506,0.0,24960,157,501,507,0,503,-1
53026369.14285838,506,506,0.0,24960,157,501,507,0,503,-1
53040654.857144095,506,506,0.0,24960,157,501,507,0,503,-1
53054940.57142981,506,506,0.0,24960,157,501,507,0,503,-1
53069226.28571553,506,506,0.0,24960,157,501,507,0,503,-1
53083512.000001244,507,507,0.0,59720,158,506,506,0,504,-1
53097797.71428696,507,507,0.0,59720,158,506,506,0,504,-1
53112083.42857268,507,506,0.0,59720,158,506,506,0,504,-1
53126369.14285839,507,506,0.0,59720,158,506,506,0,504,-1
53140654.85714411,507,506,0.0,59720,158,506,506,0,504,-1
53154940.57142983,507,507,0.0,59720,158,506,506,0,504,-1
53169226.28571554,508,506,0.0,59720,158,506,506,0,504,-1
53183512.00000126,509,506,0.0,59720,158,506,506,0,504,-1
53197797.714286976,510,506,0.0,59720,158,506,506,0,504,-1
53212083.42857269,512,506,0.0,59720,158,506,506,0,504,-1
53226369.14285841,513,506,0.0,59720,158,506,506,0,504,-1
53240654.857144125,515,506,0.0,59720,158,506,506,0,504,-1
53254940.57142984,516,507,0.0,59720,158,506,506,0,504,-1
53269226.28571556,518,507,0.0,59720,158,506,506,0,504,-1
53283512.000001274,519,507,0.0,59720,158,506,506,0,504,-1
53297797.71428699,521,507,0.0,59720,158,506,506,0,504,-1
53312083.42857271,521,507,0.0,59720,158,506,506,0,504,-1
53326369.14285842,521,507,0.0,59720,158,506,506,0,504,-1
53340654.85714414,522,507,0.0,59720,158,506,506,0,504,-1
53354940.571429856,523,507,0.0,59720,158,506,506,0,504,-1
53369226.28571557,525,506,0.0,59720,158,506,506,0,504,-1
53383512.00000129,527,507,0.0,59720,158,506,506,0,504,-1
53397797.714287005,528,507,0.0,59720,158,506,506,0,504,-1
53412083.42857272,529,506,0.0,59720,158,506,506,0,504,-1
53426369.14285844,528,507,0.0,59720,158,506,506,0,504,-1
53440654.857144155,527,507,0.0,59720,158,506,506,0,504,-1
53454940.57142987,527,507,0.0,59720,158,506,506,0,504,-1
53469226.28571559,527,507,0.0,59720,158,506,506,0,504,-1
53483512.000001304,528,507,0.0,59720,158,506,506,0,504,-1
53497797.71428702,528,507,0.0,59720,158,506,506,0,504,-1
53512083.42857274,526,507,0.0,59720,158,506,506,0,504,-1
53526369.14285845,522,507,0.0,59720,158,506,506,0,504,-1
53540654.85714417,517,507,0.0,59720,158,506,506,0,504,-1
53554940.571429886,513,507,0.0,59720,158,506,506,0,504,-1
53569226.2857156,509,506,0.0,59720,158,506,506,0,504,-1
53583512.00000132,509,506,0.0,59720,158,506,506,0,504,-1
53597797.714287035,499,507,0.0,28952,160,509,506,0,507,-1
53612083.42857275,498,507,0.0,28952,160,509,506,0,507,-1
53626369.14285847,497,507,0.0,28952,160,509,506,0,507,-1
53640654.857144184,496,507,0.0,28952,160,509,506,0,507,-1
53654940.5714299,496,506,0.0,28952,160,509,506,0,507,-1
53669226.28571562,496,506,0.0,28952,160,509,506,0,507,-1
53683512.00000133,496,506,0.0,28952,160,509,506,0,507,-1
53697797.71428705,496,506,0.0,28952,160,509,506,0,507,-1
53712083.42857277,496,506,0.0,28952,160,509,506,0,507,-1
53726369.14285848,496,507,0.0,28952,160,509,506,0,507,-1
53740654.8571442,496,507,0.0,28952,160,509,506,0,507,-1
53754940.571429916,497,507,0.0,28952,160,509,506,0,507,-1
53769226.28571563,497,507,0.0,28952,160,509,506,0,507,-1
53783512.00000135,497,507,0.0,28952,160,509,506,0,507,-1
53797797.714287065,497,507,0.0,28952,160,509,506,0,507,-1
53812083.42857278,497,507,0.0,28952,160,509,506,0,507,-1
53826369.1428585,497,507,0.0,28952,160,509,506,0,507,-1
53840654.857144214,497,507,0.0,28952,160,509,506,0,507,-1
53854940.57142993,497,506,0.0,28952,160,509,506,0,507,-1
53869226.28571565,497,506,0.0,28952,160,509,506,0,507,-1
53883512.00000136,498,506,0.0,28952,160,509,506,0,507,-1
53897797.71428708,499,506,0.0,28952,160,509,506,0,507,-1
53912083.4285728,499,506,0.0,28952,160,509,506,0,507,-1
53926369.14285851,500,506,0.0,28952,160,509,506,0,507,-1
53940654.85714423,500,506,0.0,28952,160,509,506,0,507,-1
53954940.571429946,500,506,0.0,28952,160,509,506,0,507,-1
53969226.28571566,500,506,0.0,28952,160,509,506,0,507,-1
53983512.00000138,501,507,0.0,28952,160,509,506,0,507,-1
53997797.714287095,502,507,0.0,28952,160,509,506,0,507,-1
54012083.42857281,502,507,0.0,28952,160,509,506,0,507,-1
54026369.14285853,502,507,0.0,28952,160,509,506,0,507,-1
54040654.857144244,500,507,0.0,28952,160,509,506,0,507,-1
54054940.57142996,498,507,0.0,28952,160,509,506,0,507,-1
54069226.28571568,493,506,0.0,28952,160,509,506,0,507,-1
54083512.00000139,485,506,0.0,28952,160,509,506,0,507,-1
54097797.71428711,485,506,0.0,28952,160,509,506,0,507,-1
54112083.428572826,473,506,0.0,63720,161,485,506,0,503,-1
54126369.14285854,481,506,0.0,63720,161,485,506,0,503,-1
54140654.85714426,498,507,0.0,63720,161,485,506,0,503,-1
54154940.571429975,525,507,0.0,63720,161,485,506,0,503,-1
54169226.28571569,559,506,0.0,63720,161,485,506,0,503,-1
54183512.00000141,598,506,0.0,63720,161,485,506,0,503,-1
54197797.714287125,641,506,0.0,63720,161,485,506,0,503,-1
54212083.42857284,694,506,0.0,63720,161,485,506,0,503,-1
54226369.14285856,719,506,0.0,63720,161,485,506,0,503,-1
54240654.857144274,737,506,0.0,63720,161,485,506,0,503,-1
54254940.57142999,736,507,0.0,63720,161,485,506,0,503,-1
54269226.28571571,715,507,0.0,63720,161,485,506,0,503,-1
54283512.00000142,678,507,0.0,63720,161,485,506,0,503,-1
54297797.71428714,633,507,0.0,63720,161,485,506,0,503,-1
54312083.428572856,585,507,0.0,63720,161,485,506,0,503,-1
54326369.14285857,543,507,0.0,63720,161,485,506,0,503,-1
54340654.85714429,510,506,0.0,63720,161,485,506,0,503,-1
54354940.571430005,488,506,0.0,63720,161,485,506,0,503,-1
54369226.28571572,475,506,0.0,63720,161,485,506,0,503,-1
54383512.00000144,468,506,0.0,63720,161,485,506,0,503,-1
54397797.714287154,465,506,0.0,63720,161,485,506,0,503,-1
54412083.42857287,465,506,0.0,63720,161,485,506,0,503,-1
54426369.14285859,466,506,0.0,63720,161,485,506,0,503,-1
54440654.8571443,468,506,0.0,63720,161,485,506,0,503,-1
54454940.57143002,469,506,0.0,63720,161,485,506,0,503,-1
54469226.28571574,471,506,0.0,63720,161,485,506,0,503,-1
54483512.00000145,472,506,0.0,63720,161,485,506,0,503,-1
54497797.71428717,472,506,0.0,63720,161,485,506,0,503,-1
54512083.428572886,473,506,0.0,63720,161,485,506,0,503,-1
54526369.1428586,474,506,0.0,63720,161,485,506,0,503,-1
54540654.85714432,474,506,0.0,63720,161,485,506,0,503,-1
54554940.571430035,474,506,0.0,63720,161,485,506,0,503,-1
54569226.28571575,475,506,0.0,63720,161,485,506,0,503,-1
54583512.00000147,476,506,0.0,63720,161,485,506,0,503,-1
54597797.714287184,477,506,0.0,63720,161,485,506,0,503,-1
54612083.4285729,477,506,0.0,63720,161,485,506,0,503,-1
54626369.14285862,480,506,0.0,32944,163,477,506,0,489,-1
54640654.85714433,481,506,0.0,32944,163,477,506,0,489,-1
54654940.57143005,483,506,0.0,32944,163,477,506,0,489,-1
54669226.285715766,483,506,0.0,32944,163,477,506,0,489,-1
54683512.00000148,484,506,0.0,32944,163,477,506,0,489,-1
54697797.7142872,486,506,0.0,32944,163,477,506,0,489,-1
54712083.428572915,488,506,0.0,32944,163,477,506,0,489,-1
54726369.14285863,488,506,0.0,32944,163,477,506,0,489,-1
54740654.85714435,490,507,0.0,32944,163,477,506,0,489,-1
54754940.571430065,490,506,0.0,32944,163,477,506,0,489,-1
54769226.28571578,491,506,0.0,32944,163,477,506,0,489,-1
54783512.0000015,492,506,0.0,32944,163,477,506,0,489,-1
54797797.714287214,493,506,0.0,32944,163,477,506,0,489,-1
54812083.42857293,494,506,0.0,32944,163,477,506,0,489,-1
54826369.14285865,495,506,0.0,32944,163,477,506,0,489,-1
54840654.85714436,495,506,0.0,32944,163,477,506,0,489,-1
54854940.57143008,496,506,0.0,32944,163,477,506,0,489,-1
54869226.285715796,496,506,0.0,32944,163,477,506,0,489,-1
54883512.00000151,497,506,0.0,32944,163,477,506,0,489,-1
54897797.71428723,499,506,0.0,32944,163,477,506,0,489,-1
54912083.428572945,500,506,0.0,32944,163,477,506,0,489,-1
54926369.14285866,501,506,0.0,32944,163,477,506,0,489,-1
54940654.85714438,501,506,0.0,32944,163,477,506,0,489,-1
54954940.571430095,502,506,0.0,32944,163,477,506,0,489,-1
54969226.28571581,502,506,0.0,32944,163,477,506,0,489,-1
54983512.00000153,503,506,0.0,32944,163,477,506,0,489,-1
54997797.714287244,504,507,0.0,32944,163,477,506,0,489,-1
55012083.42857296,505,507,0.0,32944,163,477,506,0,489,-1
55026369.14285868,506,507,0.0,32944,163,477,506,0,489,-1
55040654.85714439,507,507,0.0,32944,163,477,506,0,489,-1
55054940.57143011,508,507,0.0,32944,163,477,506,0,489,-1
55069226.285715826,509,507,0.0,32944,163,477,506,0,489,-1
55083512.00000154,510,506,0.0,32944,163,477,506,0,489,-1
55097797.71428726,510,506,0.0,32944,163,477,506,0,489,-1
55112083.428572975,510,506,0.0,32944,163,477,506,0,489,-1
55126369.14285869,510,506,0.0,32944,163,477,506,0,489,-1
55140654.85714441,512,507,0.0,2168,165,510,506,0,502,-1
55154940.571430124,513,507,0.0,2168,165,510,506,0,502,-1
55169226.28571584,514,507,0.0,2168,165,510,506,0,502,-1
55183512.00000156,514,507,0.0,2168,165,510,506,0,502,-1
55197797.71428727,515,507,0.0,2168,165,510,506,0,502,-1
55212083.42857299,516,507,0.0,2168,165,510,506,0,502,-1
55226369.14285871,516,507,0.0,2168,165,510,506,0,502,-1
55240654.85714442,517,507,0.0,2168,165,510,506,0,502,-1
55254940.57143014,517,507,0.0,2168,165,510,506,0,502,-1
55269226.285715856,517,507,0.0,2168,165,510,506,0,502,-1
55283512.00000157,518,507,0.0,2168,165,510,506,0,502,-1
55297797.71428729,518,507,0.0,2168,165,510,506,0,502,-1
55312083.428573005,518,506,0.0,2168,165,510,506,0,502,-1
55326369.14285872,518,506,0.0,2168,165,510,506,0,502,-1
55340654.85714444,518,506,0.0,2168,165,510,506,0,502,-1
55354940.571430154,518,506,0.0,2168,165,510,506,0,502,-1
55369226.28571587,518,506,0.0,2168,165,510,506,0,502,-1
55383512.00000159,518,506,0.0,2168,165,510,506,0,502,-1
55397797.7142873,518,506,0.0,2168,165,510,506,0,502,-1
55412083.42857302,518,506,0.0,2168,165,510,506,0,502,-1
55426369.142858736,518,506,0.0,2168,165,510,506,0,502,-1
55440654.85714445,518,506,0.0,2168,165,510,506,0,502,-1
55454940.57143017,518,507,0.0,2168,165,510,506,0,502,-1
55469226.285715885,517,506,0.0,2168,165,510,506,0,502,-1
55483512.0000016,517,506,0.0,2168,165,510,506,0,502,-1
55497797.71428732,517,506,0.0,2168,165,510,506,0,502,-1
55512083.428573035,517,506,0.0,2168,165,510,506,0,502,-1
55526369.14285875,517,506,0.0,2168,165,510,506,0,502,-1
55540654.85714447,517,507,0.0,2168,165,510,506,0,502,-1
55554940.571430184,516,507,0.0,2168,165,510,506,0,502,-1
55569226.2857159,515,507,0.0,2168,165,510,506,0,502,-1
55583512.00000162,514,507,0.0,2168,165,510,506,0,502,-1
55597797.71428733,513,507,0.0,2168,165,510,506,0,502,-1
55612083.42857305,512,507,0.0,2168,165,510,506,0,502,-1
55626369.142858766,510,507,0.0,2168,165,510,506,0,502,-1
55640654.85714448,510,507,0.0,2168,165,510,506,0,502,-1
55654940.5714302,506,507,0.0,36936,166,510,507,0,504,-1
55669226.285715915,504,507,0.0,36936,166,510,507,0,504,-1
55683512.00000163,502,507,0.0,36936,166,510,507,0,504,-1
55697797.71428735,501,507,0.0,36936,166,510,507,0,504,-1
55712083.428573065,499,507,0.0,36936,166,510,507,0,504,-1
55726369.14285878,497,507,0.0,36936,166,510,507,0,504,-1
55740654.8571445,495,507,0.0,36936,166,510,507,0,504,-1
55754940.571430214,493,507,0.0,36936,166,510,507,0,504,-1
55769226.28571593,492,507,0.0,36936,166,510,507,0,504,-1
55783512.00000165,491,507,0.0,36936,166,510,507,0,504,-1
55797797.71428736,489,507,0.0,36936,166,510,507,0,504,-1
55812083.42857308,488,507,0.0,36936,166,510,507,0,504,-1
55826369.142858796,488,507,0.0,36936,166,510,507,0,504,-1
55840654.85714451,488,507,0.0,36936,166,510,507,0,504,-1
55854940.57143023,488,507,0.0,36936,166,510,507,0,504,-1
55869226.285715945,487,507,0.0,36936,166,510,507,0,504,-1
55883512.00000166,486,507,0.0,36936,166,510,507,0,504,-1
55897797.71428738,487,506,0.0,36936,166,510,507,0,504,-1
55912083.428573094,487,506,0.0,36936,166,510,507,0,504,-1
55926369.14285881,488,506,0.0,36936,166,510,507,0,504,-1
55940654.85714453,488,506,0.0,36936,166,510,507,0,504,-1
55954940.57143024,489,506,0.0,36936,166,510,507,0,504,-1
55969226.28571596,490,506,0.0,36936,166,510,507,0,504,-1
55983512.00000168,491,506,0.0,36936,166,510,507,0,504,-1
55997797.71428739,492,507,0.0,36936,166,510,507,0,504,-1
56012083.42857311,493,507,0.0,36936,166,510,507,0,504,-1
56026369.142858826,495,506,0.0,36936,166,510,507,0,504,-1
56040654.85714454,495,506,0.0,36936,166,510,507,0,504,-1
56054940.57143026,496,506,0.0,36936,166,510,507,0,504,-1
56069226.285715975,496,506,0.0,36936,166,510,507,0,504,-1
56083512.00000169,497,506,0.0,36936,166,510,507,0,504,-1
56097797.71428741,497,506,0.0,36936,166,510,507,0,504,-1
56112083.428573124,497,506,0.0,36936,166,510,507,0,504,-1
56126369.14285884,498,506,0.0,36936,166,510,507,0,504,-1
56140654.85714456,498,506,0.0,36936,166,510,507,0,504,-1
56154940.57143027,498,506,0.0,36936,166,510,507,0,504,-1
56169226.28571599,500,507,0.0,6160,168,498,506,0,502,-1
56183512.000001706,501,507,0.0,6160,168,498,506,0,502,-1
56197797.71428742,501,506,0.0,6160,168,498,506,0,502,-1
56212083.42857314,501,506,0.0,6160,168,498,506,0,502,-1
56226369.142858855,501,506,0.0,6160,168,498,506,0,502,-1
56240654.85714457,502,507,0.0,6160,168,498,506,0,502,-1
56254940.57143029,502,507,0.0,6160,168,498,506,0,502,-1
56269226.285716005,502,507,0.0,6160,168,498,506,0,502,-1
56283512.00000172,502,507,0.0,6160,168,498,506,0,502,-1
56297797.71428744,502,507,0.0,6160,168,498,506,0,502,-1
56312083.428573154,503,507,0.0,6160,168,498,506,0,502,-1
56326369.14285887,503,507,0.0,6160,168,498,506,0,502,-1
56340654.85714459,503,507,0.0,6160,168,498,506,0,502,-1
56354940.5714303,503,507,0.0,6160,168,498,506,0,502,-1
56369226.28571602,504,506,0.0,6160,168,498,506,0,502,-1
56383512.000001736,504,506,0.0,6160,168,498,506,0,502,-1
56397797.71428745,504,506,0.0,6160,168,498,506,0,502,-1
56412083.42857317,504,507,0.0,6160,168,498,506,0,502,-1
56426369.142858885,504,507,0.0,6160,168,498,506,0,502,-1
56440654.8571446,504,507,0.0,6160,168,498,506,0,502,-1
56454940.57143032,504,506,0.0,6160,168,498,506,0,502,-1
56469226.285716034,504,506,0.0,6160,168,498,506,0,502,-1
56483512.00000175,504,506,0.0,6160,168,498,506,0,502,-1
56497797.71428747,503,506,0.0,6160,168,498,506,0,502,-1
56512083.42857318,503,506,0.0,6160,168,498,506,0,502,-1
56526369.1428589,503,507,0.0,6160,168,498,506,0,502,-1
56540654.85714462,503,506,0.0,6160,168,498,506,0,502,-1
56554940.57143033,503,506,0.0,6160,168,498,506,0,502,-1
56569226.28571605,502,506,0.0,6160,168,498,506,0,502,-1
56583512.000001766,502,506,0.0,6160,168,498,506,0,502,-1
56597797.71428748,501,506,0.0,6160,168,498,506,0,502,-1
56612083.4285732,501,506,0.0,6160,168,498,506,0,502,-1
56626369.142858915,501,507,0.0,6160,168,498,506,0,502,-1
56640654.85714463,501,507,0.0,6160,168,498,506,0,502,-1
56654940.57143035,501,507,0.0,6160,168,498,506,0,502,-1
56669226.285716064,501,507,0.0,6160,168,498,506,0,502,-1
56683512.00000178,501,507,0.0,40928,169,501,507,0,503,-1
56697797.7142875,501,507,0.0,40928,169,501,507,0,503,-1
56712083.42857321,501,507,0.0,40928,169,501,507,0,503,-1
56726369.14285893,501,506,0.0,40928,169,501,507,0,503,-1
56740654.85714465,501,506,0.0,40928,169,501,507,0,503,-1
56754940.57143036,502,506,0.0,40928,169,501,507,0,503,-1
56769226.28571608,501,506,0.0,40928,169,501,507,0,503,-1
56783512.000001796,501,506,0.0,40928,169,501,507,0,503,-1
56797797.71428751,500,506,0.0,40928,169,501,507,0,503,-1
56812083.42857323,500,506,0.0,40928,169,501,507,0,503,-1
56826369.142858945,500,506,0.0,40928,169,501,507,0,503,-1
56840654.85714466,500,506,0.0,40928,169,501,507,0,503,-1
56854940.57143038,500,506,0.0,40928,169,501,507,0,503,-1
56869226.285716094,500,506,0.0,40928,169,501,507,0,503,-1
56883512.00000181,501,506,0.0,40928,169,501,507,0,503,-1
56897797.71428753,501,506,0.0,40928,169,501,507,0,503,-1
56912083.42857324,502,506,0.0,40928,169,501,507,0,503,-1
56926369.14285896,502,506,0.0,40928,169,501,507,0,503,-1
56940654.857144676,502,506,0.0,40928,169,501,507,0,503,-1
56954940.57143039,502,506,0.0,40928,169,501,507,0,503,-1
56969226.28571611,502,507,0.0,40928,169,501,507,0,503,-1
56983512.000001825,502,507,0.0,40928,169,501,507,0,503,-1
56997797.71428754,502,507,0.0,40928,169,501,507,0,503,-1
57012083.42857326,502,507,0.0,40928,169,501,507,0,503,-1
57026369.142858975,501,507,0.0,40928,169,501,507,0,503,-1
57040654.85714469,501,507,0.0,40928,169,501,507,0,503,-1
57054940.57143041,502,507,0.0,40928,169,501,507,0,503,-1
57069226.285716124,502,507,0.0,40928,169,501,507,0,503,-1
57083512.00000184,502,507,0.0,40928,169,501,507,0,503,-1
57097797.71428756,502,507,0.0,40928,169,501,507,0,503,-1
57112083.42857327,502,506,0.0,40928,169,501,507,0,503,-1
57126369.14285899,502,506,0.0,40928,169,501,507,0,503,-1
57140654.857144706,503,506,0.0,40928,169,501,507,0,503,-1
57154940.57143042,503,506,0.0,40928,169,501,507,0,503,-1
57169226.28571614,503,506,0.0,40928,169,501,507,0,503,-1
57183512.000001855,503,506,0.0,40928,169,501,507,0,503,-1
57197797.71428757,504,506,0.0,10152,171,503,506,0,503,-1
57212083.42857329,504,507,0.0,10152,171,503,506,0,503,-1
57226369.142859004,504,507,0.0,10152,171,503,506,0,503,-1
57240654.85714472,504,507,0.0,10152,171,503,506,0,503,-1
57254940.57143044,504,506,0.0,10152,171,503,506,0,503,-1
57269226.28571615,505,506,0.0,10152,171,503,506,0,503,-1
57283512.00000187,505,506,0.0,10152,171,503,506,0,503,-1
57297797.71428759,506,506,0.0,10152,171,503,506,0,503,-1
57312083.4285733,506,506,0.0,10152,171,503,506,0,503,-1
57326369.14285902,506,506,0.0,10152,171,503,506,0,503,-1
57340654.857144736,507,506,0.0,10152,171,503,506,0,503,-1
57354940.57143045,506,506,0.0,10152,171,503,506,0,503,-1
57369226.28571617,506,506,0.0,10152,171,503,506,0,503,-1
57383512.000001885,506,507,0.0,10152,171,503,506,0,503,-1
57397797.7142876,506,507,0.0,10152,171,503,506,0,503,-1
57412083.42857332,507,507,0.0,10152,171,503,506,0,503,-1
57426369.142859034,507,507,0.0,10152,171,503,506,0,503,-1
57440654.85714475,509,507,0.0,10152,171,503,506,0,503,-1
57454940.57143047,511,507,0.0,10152,171,503,506,0,503,-1
57469226.28571618,513,507,0.0,10152,171,503,506,0,503,-1
57483512.0000019,515,507,0.0,10152,171,503,506,0,503,-1
57497797.71428762,516,507,0.0,10152,171,503,506,0,503,-1
57512083.42857333,516,507,0.0,10152,171,503,506,0,503,-1
57526369.14285905,517,507,0.0,10152,171,503,506,0,503,-1
57540654.857144766,519,507,0.0,10152,171,503,506,0,503,-1
57554940.57143048,520,507,0.0,10152,171,503,506,0,503,-1
57569226.2857162,521,507,0.0,10152,171,503,506,0,503,-1
57583512.000001915,521,506,0.0,10152,171,503,506,0,503,-1
57597797.71428763,523,506,0.0,10152,171,503,506,0,503,-1
57612083.42857335,525,507,0.0,10152,171,503,506,0,503,-1
57626369.142859064,526,507,0.0,10152,171,503,506,0,503,-1
57640654.85714478,527,507,0.0,10152,171,503,506,0,503,-1
57654940.5714305,528,507,0.0,10152,171,503,506,0,503,-1
57669226.28571621,528,507,0.0,10152,171,503,506,0,503,-1
57683512.00000193,528,507,0.0,10152,171,503,506,0,503,-1
57697797.714287646,528,507,0.0,10152,171,503,506,0,503,-1
57712083.42857336,528,507,0.0,44920,172,528,507,0,507,-1
57726369.14285908,528,506,0.0,44920,172,528,507,0,507,-1
57740654.857144795,526,506,0.0,44920,172,528,507,0,507,-1
57754940.57143051,523,506,0.0,44920,172,528,507,0,507,-1
57769226.28571623,518,506,0.0,44920,172,528,507,0,507,-1
57783512.000001945,513,507,0.0,44920,172,528,507,0,507,-1
57797797.71428766,510,507,0.0,44920,172,528,507,0,507,-1
57812083.42857338,505,507,0.0,44920,172,528,507,0,507,-1
57826369.142859094,502,507,0.0,44920,172,528,507,0,507,-1
57840654.85714481,499,507,0.0,44920,172,528,507,0,507,-1
57854940.57143053,497,507,0.0,44920,172,528,507,0,507,-1
57869226.28571624,496,507,0.0,44920,172,528,507,0,507,-1
57883512.00000196,496,507,0.0,44920,172,528,507,0,507,-1
57897797.714287676,495,507,0.0,44920,172,528,507,0,507,-1
57912083.42857339,495,507,0.0,44920,172,528,507,0,507,-1
57926369.14285911,495,506,0.0,44920,172,528,507,0,507,-1
57940654.857144825,495,507,0.0,44920,172,528,507,0,507,-1
57954940.57143054,495,507,0.0,44920,172,528,507,0,507,-1
57969226.28571626,495,507,0.0,44920,172,528,507,0,507,-1
57983512.000001974,495,507,0.0,44920,172,528,507,0,507,-1
57997797.71428769,496,506,0.0,44920,172,528,507,0,507,-1
58012083.42857341,495,506,0.0,44920,172,528,507,0,507,-1
58026369.14285912,496,506,0.0,44920,172,528,507,0,507,-1
58040654.85714484,496,506,0.0,44920,172,528,507,0,507,-1
58054940.57143056,496,506,0.0,44920,172,528,507,0,507,-1
58069226.28571627,496,506,0.0,44920,172,528,507,0,507,-1
58083512.00000199,496,507,0.0,44920,172,528,507,0,507,-1
58097797.714287706,497,507,0.0,44920,172,528,507,0,507,-1
58112083.42857342,497,507,0.0,44920,172,528,507,0,507,-1
58126369.14285914,498,507,0.0,44920,172,528,507,0,507,-1
58140654.857144855,498,507,0.0,44920,172,528,507,0,507,-1
58154940.57143057,498,506,0.0,44920,172,528,507,0,507,-1
58169226.28571629,498,506,0.0,44920,172,528,507,0,507,-1
58183512.000002004,499,506,0.0,44920,172,528,507,0,507,-1
58197797.71428772,500,506,0.0,44920,172,528,507,0,507,-1
58212083.42857344,500,506,0.0,44920,172,528,507,0,507,-1
58226369.14285915,501,506,0.0,14152,174,500,506,0,503,-1
58240654.85714487,501,506,0.0,14152,174,500,506,0,503,-1
58254940.57143059,502,506,0.0,14152,174,500,506,0,503,-1
58269226.2857163,501,506,0.0,14152,174,500,506,0,503,-1
58283512.00000202,498,506,0.0,14152,174,500,506,0,503,-1
58297797.714287736,494,506,0.0,14152,174,500,506,0,503,-1
58312083.42857345,486,506,0.0,14152,174,500,506,0,503,-1
58326369.14285917,477,507,0.0,14152,174,500,506,0,503,-1
58340654.857144885,471,507,0.0,14152,174,500,506,0,503,-1
58354940.5714306,470,506,0.0,14152,174,500,506,0,503,-1
58369226.28571632,477,506,0.0,14152,174,500,506,0,503,-1
58383512.000002034,494,506,0.0,14152,174,500,506,0,503,-1
58397797.71428775,521,506,0.0,14152,174,500,506,0,503,-1
58412083.42857347,554,506,0.0,14152,174,500,506,0,503,-1
58426369.14285918,593,506,0.0,14152,174,500,506,0,503,-1
58440654.8571449,648,506,0.0,14152,174,500,506,0,503,-1
58454940.571430616,680,506,0.0,14152,174,500,506,0,503,-1
58469226.28571633,716,506,0.0,14152,174,500,506,0,503,-1
58483512.00000205,736,506,0.0,14152,174,500,506,0,503,-1
58497797.714287765,738,506,0.0,14152,174,500,506,0,503,-1
58512083.42857348,719,506,0.0,14152,174,500,506,0,503,-1
58526369.1428592,684,506,0.0,14152,174,500,506,0,503,-1
58540654.857144915,639,506,0.0,14152,174,500,506,0,503,-1
58554940.57143063,591,506,0.0,14152,174,500,506,0,503,-1
58569226.28571635,547,506,0.0,14152,174,500,506,0,503,-1
58583512.000002064,513,506,0.0,14152,174,500,506,0,503,-1
58597797.71428778,491,506,0.0,14152,174,500,506,0,503,-1
58612083.4285735,477,506,0.0,14152,174,500,506,0,503,-1
58626369.14285921,469,507,0.0,14152,174,500,506,0,503,-1
58640654.85714493,465,506,0.0,14152,174,500,506,0,503,-1
58654940.571430646,465,506,0.0,14152,174,500,506,0,503,-1
58669226.28571636,466,507,0.0,14152,174,500,506,0,503,-1
58683512.00000208,467,507,0.0,14152,174,500,506,0,503,-1
58697797.714287795,470,507,0.0,14152,174,500,506,0,503,-1
58712083.42857351,471,507,0.0,14152,174,500,506,0,503,-1
58726369.14285923,471,507,0.0,14152,174,500,506,0,503,-1
58740654.857144944,473,507,0.0,49600,175,471,507,0,492,-1
58754940.57143066,474,507,0.0,49600,175,471,507,0,492,-1
58769226.28571638,474,506,0.0,49600,175,471,507,0,492,-1
58783512.00000209,474,506,0.0,49600,175,471,507,0,492,-1
58797797.71428781,475,506,0.0,49600,175,471,507,0,492,-1
58812083.42857353,476,506,0.0,49600,175,471,507,0,492,-1
58826369.14285924,477,506,0.0,49600,175,471,507,0,492,-1
58840654.85714496,478,506,0.0,49600,175,471,507,0,492,-1
58854940.571430676,479,507,0.0,49600,175,471,507,0,492,-1
58869226.28571639,480,507,0.0,49600,175,471,507,0,492,-1
58883512.00000211,481,507,0.0,49600,175,471,507,0,492,-1
58897797.714287825,482,507,0.0,49600,175,471,507,0,492,-1
58912083.42857354,484,507,0.0,49600,175,471,507,0,492,-1
58926369.14285926,485,507,0.0,49600,175,471,507,0,492,-1
58940654.857144974,486,507,0.0,49600,175,471,507,0,492,-1
58954940.57143069,487,507,0.0,49600,175,471,507,0,492,-1
58969226.28571641,488,507,0.0,49600,175,471,507,0,492,-1
58983512.00000212,489,507,0.0,49600,175,471,507,0,492,-1
58997797.71428784,491,507,0.0,49600,175,471,507,0,492,-1
59012083.428573556,492,507,0.0,49600,175,471,507,0,492,-1
