TimeStamp,GSR Data,ECG Data,EMG Data,Acc1 X,Acc1 Y,Acc1 z,Acc2 X,Acc2 Y,Acc2 z 
86994,1023,499,504,15560,-5500,3664,5788,3696,-14732
87001,1023,499,506,15540,-5464,3632,5788,3828,-14644
87006,1023,499,508,15460,-5500,3528,5924,3636,-14688
87012,1023,500,509,15464,-5388,3484,5884,3876,-14508
87017,1023,500,509,15528,-5392,3484,5868,3788,-14520
87023,1023,500,509,15396,-5464,3592,5812,3700,-14780
87028,1023,499,509,15472,-5512,3656,5968,3740,-14632
87034,1023,499,510,15488,-5404,3632,5912,3764,-14752
87040,1023,499,511,15516,-5628,3412,5876,3716,-14636
87046,1023,500,512,15568,-5592,3480,5876,3684,-14668
87052,1023,500,510,15504,-5476,3524,5828,3712,-14700
87057,1023,500,513,15508,-5412,3488,5824,3752,-14648
87063,1023,500,511,15464,-5492,3424,5900,3768,-14872
87068,1023,500,509,15492,-5488,3604,5904,3708,-14676
87074,1023,500,506,15456,-5444,3360,5968,3768,-14812
87079,1023,500,501,15444,-5432,3448,5900,3788,-14784
87086,1023,499,500,15556,-5472,3452,5844,3696,-14704
87091,1023,500,501,15472,-5484,3560,5816,3676,-14736
87097,1023,500,503,15476,-5556,3604,5880,3708,-14680
87103,1023,500,504,15504,-5540,3544,5820,3724,-14640
87108,1023,500,503,15508,-5492,3580,5856,3696,-14664
87114,1023,500,504,15468,-5488,3452,5900,3780,-14676
87119,1023,501,500,15472,-5540,3528,5988,3768,-14772
87126,1023,501,501,15500,-5580,3552,5856,3748,-14668
87131,1023,500,506,15496,-5504,3628,5904,3720,-14676
87137,1023,500,502,15560,-5476,3612,5924,3728,-14764
87143,1023,500,501,15520,-5424,3480,5928,3836,-14692
87148,1023,500,500,15504,-5480,3640,5980,3628,-14808
87154,1023,500,500,15472,-5488,3540,5872,3744,-14696
87159,1023,501,501,15480,-5392,3432,5920,3676,-14660
87165,1023,500,501,15504,-5528,3412,5772,3704,-14684
87171,1023,500,501,15488,-5388,3532,5912,3796,-14756
87177,1023,501,499,15480,-5552,3644,5832,3640,-14616
87182,1023,500,497,15584,-5424,3516,5872,3692,-14668
87188,1023,501,500,15540,-5520,3576,5936,3672,-14664
87194,1023,501,512,15424,-5552,3400,5956,3716,-14868
87199,1023,501,536,15556,-5500,3460,5928,3692,-14612
87205,1023,501,562,15500,-5512,3460,5848,3664,-14796
87211,1023,501,579,15416,-5508,3612,5824,3756,-14728
87217,1023,501,569,15532,-5468,3580,5960,3716,-14720
87222,1023,501,542,15456,-5536,3584,5804,3760,-14768
87228,1023,500,510,15448,-5520,3452,5820,3740,-14624
87233,1023,500,489,15540,-5508,3480,5864,3688,-14584
87239,1023,500,484,15560,-5540,3700,5828,3684,-14676
87245,1023,500,486,15496,-5492,3504,5948,3644,-14820
87250,1023,500,488,15524,-5480,3512,5864,3772,-14740
87257,1023,500,492,15564,-5612,3480,5900,3772,-14724
87262,1023,500,494,15432,-5512,3512,5896,3776,-14652
87268,1023,500,495,15564,-5440,3436,5852,3656,-14664
87273,1023,500,496,15536,-5404,3400,5884,3752,-14748
87279,1023,500,500,15584,-5500,3588,5944,3744,-14672
87284,1023,500,499,15444,-5416,3520,5904,3628,-14636
87290,1023,500,497,15540,-5492,3452,5868,3740,-14600
87297,1023,501,497,15516,-5448,3504,5948,3676,-14820
87302,1023,500,498,15500,-5480,3596,5788,3728,-14764
87308,1023,501,499,15536,-5544,3568,5924,3748,-14784
87313,1023,501,504,15564,-5484,3704,5892,3764,-14708
87319,1023,501,502,15460,-5424,3488,5968,3752,-14828
87324,1023,501,504,15484,-5388,3600,5976,3752,-14644
87330,1023,501,504,15544,-5460,3508,5844,3688,-14840
87336,1023,501,505,15608,-5524,3612,5868,3772,-14728
87342,1023,502,504,15488,-5432,3476,5940,3792,-14660
87348,1023,502,505,15436,-5384,3408,5852,3676,-14784
87353,1023,502,505,15516,-5448,3604,5940,3740,-14376
87359,1023,501,505,15424,-5588,3452,5892,3780,-14808
87364,1023,501,506,15576,-5436,3488,5860,3664,-14840
87370,1023,501,509,15440,-5464,3516,5852,3640,-14664
87375,1023,501,508,15484,-5524,3444,5796,3796,-14784
87382,1023,501,508,15396,-5504,3624,5840,3716,-14872
87388,1023,501,510,15540,-5504,3480,5892,3708,-14672
87393,1023,500,511,15468,-5492,3572,5908,3724,-14696
87399,1023,501,514,15404,-5460,3632,5860,3736,-14568
87404,1023,501,515,15500,-5432,3460,5964,3760,-14600
87410,1023,501,515,15472,-5484,3532,5828,3740,-14628
87415,1023,501,512,15528,-5516,3732,5952,3748,-14488
87421,1023,501,510,15540,-5452,3540,5880,3776,-14676
87427,1023,501,512,15584,-5500,3560,5796,3600,-14680
87433,1023,501,515,15376,-5492,3492,5968,3628,-14768
87439,1023,501,515,15516,-5480,3480,5908,3608,-14592
87444,1023,501,514,15492,-5448,3424,5900,3720,-14636
87450,1023,501,513,15440,-5616,3252,5972,3708,-14652
87455,1023,501,511,15532,-5500,3492,5936,3732,-14688
87461,1023,501,507,15600,-5404,3384,5908,3644,-14652
87467,1023,501,507,15472,-5444,3600,5928,3712,-14628
87473,1023,501,507,15452,-5404,3540,5872,3684,-14816
87478,1023,501,503,15548,-5552,3580,5860,3804,-14568
87484,1023,501,498,15496,-5552,3580,5800,3812,-14684
87490,1023,501,499,15496,-5428,3624,5896,3724,-14648
87495,1023,501,498,15424,-5516,3456,5908,3736,-14588
87501,1023,501,495,15512,-5480,3528,5816,3840,-14800
87506,1023,501,495,15480,-5540,3448,5988,3872,-14704
87513,1023,501,496,15580,-5452,3400,5852,3688,-14708
87518,1023,501,495,15528,-5504,3476,5856,3768,-14680
87524,1023,501,495,15564,-5480,3472,5904,3664,-14708
87529,1023,501,497,15440,-5476,3504,5736,3728,-14640
87535,1023,501,498,15388,-5556,3380,5804,3708,-14720
87541,1023,501,497,15484,-5512,3540,6008,3700,-14748
87546,1023,502,498,15524,-5584,3652,5880,3732,-14708
87553,1023,501,496,15520,-5524,3632,5912,3776,-14584
87558,1023,501,499,15516,-5544,3624,5912,3760,-14860
87564,1023,501,500,15508,-5528,3512,5904,3736,-14536
87569,1023,501,500,15548,-5452,3572,5972,3724,-14720
87575,1023,501,501,15532,-5404,3604,5920,3644,-14684
87581,1023,501,500,15544,-5472,3556,5760,3664,-14660
87586,1023,501,502,15464,-5528,3548,5792,3684,-14552
87592,1023,501,504,15524,-5368,3608,5936,3720,-14580
87598,1023,502,505,15508,-5456,3444,5856,3708,-14820
87604,1023,502,506,15480,-5544,3512,5844,3768,-14720
87609,1023,502,508,15480,-5548,3532,5920,3616,-14752
87615,1023,502,509,15512,-5424,3644,5900,3676,-14704
87620,1023,502,508,15544,-5588,3608,5848,3648,-14752
87626,1023,501,507,15552,-5432,3396,5860,3700,-14800
87632,1023,501,507,15604,-5548,3516,5884,3684,-14760
87638,1023,502,507,15572,-5408,3632,5892,3688,-14660
87644,1023,502,505,15528,-5456,3492,5852,3708,-14872
87649,1023,502,505,15468,-5464,3424,5852,3760,-14764
87655,1023,502,506,15408,-5592,3428,5836,3892,-14772
87660,1023,502,505,15552,-5492,3684,5920,3768,-14624
87666,1023,502,506,15448,-5488,3548,5764,3732,-14736
87671,1023,502,504,15556,-5464,3636,5820,3784,-14548
87677,1023,502,505,15572,-5460,3436,5888,3736,-14748
87684,1023,502,507,15536,-5416,3480,5876,3764,-14760
87689,1023,502,508,15484,-5388,3464,5852,3716,-14712
87695,1023,502,504,15540,-5572,3512,5868,3768,-14764
87700,1023,502,503,15404,-5488,3640,5924,3748,-14708
87706,1023,502,503,15544,-5456,3456,5920,3728,-14672
87711,1023,502,507,15476,-5516,3696,5856,3708,-14752
87717,1023,502,505,15532,-5388,3560,5788,3640,-14744
87724,1023,502,504,15516,-5532,3468,5936,3708,-14676
87729,1023,502,506,15452,-5420,3700,5776,3696,-14656
87735,1023,502,507,15520,-5472,3532,5824,3708,-14728
87740,1023,502,506,15548,-5460,3576,5848,3696,-14724
87746,1023,502,507,15532,-5488,3456,6000,3692,-14708
87751,1023,502,506,15660,-5484,3644,5784,3636,-14792
87757,1023,502,507,15480,-5512,3416,5976,3744,-14600
87762,1023,502,508,15532,-5544,3488,5900,3700,-14716
87769,1023,502,506,15460,-5392,3328,5984,3832,-14784
87775,1023,502,505,15540,-5456,3572,5792,3792,-14616
87780,1023,502,507,15492,-5436,3556,5956,3688,-14668
87786,1023,502,510,15480,-5464,3468,5920,3728,-14736
87791,1023,502,511,15552,-5488,3532,5908,3840,-14736
87797,1023,502,510,15528,-5444,3520,5908,3796,-14788
87802,1023,502,511,15476,-5472,3512,5960,3784,-14772
87809,1023,502,513,15556,-5508,3544,5816,3688,-14680
87814,1023,502,513,15512,-5352,3596,5876,3608,-14616
87820,1023,502,513,15544,-5460,3648,5884,3700,-14644
87826,1023,503,511,15536,-5428,3436,5956,3668,-14660
87831,1023,502,513,15504,-5512,3524,5760,3620,-14704
87837,1023,502,514,15540,-5488,3736,5920,3512,-14740
87842,1023,502,512,15476,-5520,3548,5768,3748,-14536
87848,1023,502,508,15524,-5576,3608,5840,3752,-14756
87854,1023,502,504,15380,-5464,3632,5948,3740,-14752
87860,1023,502,502,15548,-5504,3652,5876,3800,-14648
87866,1023,502,501,15480,-5464,3580,5796,3848,-14752
87871,1023,502,501,15404,-5528,3584,5980,3792,-14776
87877,1023,502,502,15460,-5488,3504,5884,3724,-14776
87882,1023,503,504,15536,-5456,3440,5944,3748,-14640
87888,1023,503,504,15612,-5540,3536,5808,3676,-14468
87894,1023,503,506,15532,-5436,3536,5888,3748,-14692
87900,1023,503,503,15524,-5516,3572,5876,3632,-14752
87905,1023,503,505,15456,-5416,3492,5932,3660,-14820
87911,1023,503,505,15512,-5408,3524,5876,3756,-14836
87917,1023,503,505,15528,-5492,3588,5920,3716,-14744
87922,1023,503,506,15500,-5500,3428,5848,3724,-14632
87928,1023,503,504,15460,-5472,3480,5944,3664,-14632
87933,1023,503,506,15472,-5472,3592,5840,3700,-14660
87940,1023,502,506,15496,-5520,3552,5872,3712,-14652
87945,1023,503,503,15560,-5460,3364,5920,3760,-14612
87951,1023,503,499,15496,-5516,3528,5856,3820,-14752
87956,1023,502,497,15656,-5468,3396,5936,3776,-14604
87962,1023,503,507,15380,-5504,3640,5852,3732,-14568
87968,1023,503,522,15492,-5452,3536,5888,3712,-14836
87973,1023,502,545,15448,-5512,3432,5800,3644,-14680
87980,1023,502,568,15548,-5504,3572,5916,3492,-14740
87985,1023,503,583,15460,-5456,3616,5912,3724,-14664
87991,1023,503,573,15492,-5460,3540,5856,3708,-14652
87996,1023,503,541,15520,-5420,3408,5800,3744,-14828
88002,1023,502,507,15476,-5460,3608,5908,3724,-14672
88008,1023,502,491,15544,-5388,3500,5788,3716,-14736
88013,1023,502,488,15552,-5480,3432,5860,3800,-14660
88019,1023,502,490,15548,-5528,3692,5896,3736,-14844
88025,1023,503,495,15488,-5432,3420,5792,3768,-14672
88031,1023,503,493,15400,-5472,3488,5816,3788,-14800
88036,1023,502,493,15536,-5556,3444,5952,3708,-14636
88042,1023,502,493,15484,-5440,3492,5972,3724,-14852
88047,1023,502,495,15508,-5512,3476,5888,3752,-14736
88053,1023,502,496,15484,-5404,3520,5888,3632,-14716
88059,1023,502,497,15540,-5472,3444,5932,3696,-14676
88065,1023,502,497,15492,-5460,3536,5904,3644,-14776
88071,1023,502,498,15512,-5560,3512,5868,3708,-14672
88076,1023,502,500,15448,-5392,3580,5932,3624,-14620
88082,1023,502,502,15428,-5532,3404,5924,3764,-14880
88087,1023,502,502,15516,-5500,3580,5936,3720,-14656
88093,1023,502,503,15548,-5488,3436,5908,3696,-14624
88098,1023,502,502,15556,-5440,3552,5872,3816,-14684
88104,1023,502,503,15480,-5464,3460,5840,3780,-14804
88111,1023,502,504,15464,-5532,3468,6064,3744,-14780
88116,1023,502,506,15372,-5600,3560,5864,3772,-14704
88122,1023,502,508,15540,-5476,3548,5932,3816,-14844
88127,1023,502,505,15524,-5352,3548,5900,3812,-14828
88133,1023,503,505,15452,-5488,3512,5764,3736,-14620
88138,1023,503,506,15532,-5428,3716,5776,3712,-14652
88144,1023,503,506,15420,-5492,3596,5664,3672,-14744
88150,1023,503,506,15540,-5452,3500,5780,3788,-14920
88156,1023,502,509,15432,-5568,3592,5888,3800,-14876
88162,1023,502,511,15568,-5548,3452,5796,3772,-14620
88167,1023,503,511,15428,-5444,3604,5936,3648,-14752
88173,1023,503,512,15500,-5492,3484,5932,3744,-14688
88178,1023,503,510,15440,-5468,3652,5928,3676,-14668
88184,1023,503,512,15488,-5504,3612,5860,3780,-14672
88189,1023,503,515,15528,-5412,3644,5900,3696,-14736
88196,1023,503,518,15580,-5428,3672,5960,3852,-14492
88201,1023,503,514,15528,-5456,3528,5904,3676,-14700
88207,1023,503,515,15448,-5528,3612,5852,3672,-14656
88213,1023,503,513,15492,-5468,3548,5940,3688,-14760
88218,1023,503,511,15464,-5476,3596,5864,3608,-14580
88224,1023,503,511,15444,-5460,3604,5828,3752,-14784
88229,1023,503,509,15492,-5464,3536,5752,3776,-14776
88236,1023,503,508,15476,-5456,3484,5836,3760,-14664
88241,1023,503,506,15492,-5452,3628,5864,3756,-14620
88247,1023,503,505,15580,-5420,3664,5756,3852,-14816
88253,1023,503,505,15556,-5428,3448,5928,3724,-14716
88258,1023,503,501,15492,-5444,3444,5868,3728,-14624
88264,1023,504,498,15488,-5584,3484,5840,3720,-14696
88269,1023,503,499,15464,-5572,3496,5904,3788,-14640
88275,1023,503,498,15532,-5564,3648,5840,3732,-14636
88281,1023,503,495,15508,-5476,3608,5872,3800,-14724
88287,1023,503,497,15508,-5460,3524,5916,3796,-14780
88292,1023,503,499,15440,-5500,3616,5952,3744,-14632
88298,1023,503,501,15560,-5464,3544,5928,3688,-14656
88304,1023,503,498,15552,-5452,3688,5952,3644,-14700
88309,1023,503,495,15360,-5456,3508,5900,3532,-14848
88315,1023,503,496,15448,-5520,3644,5984,3620,-14704
88321,1023,504,498,15544,-5484,3608,5884,3640,-14720
88327,1023,504,500,15516,-5472,3632,5852,3720,-14756
88332,1023,503,501,15488,-5612,3556,5900,3776,-14636
88338,1023,503,500,15504,-5520,3532,5864,3660,-14612
88343,1023,503,500,15528,-5372,3616,5804,3700,-14568
88349,1023,503,504,15560,-5504,3632,5844,3768,-14744
88355,1023,503,505,15512,-5500,3548,5936,3776,-14604
88360,1023,504,505,15532,-5548,3476,5876,3744,-14512
88367,1023,503,505,15468,-5448,3632,5900,3776,-14572
88372,1023,503,506,15496,-5508,3496,5900,3836,-14780
88378,1023,503,504,15592,-5532,3396,5844,3772,-14852
88383,1023,504,505,15524,-5416,3648,5856,3740,-14776
88389,1023,503,505,15472,-5412,3544,5852,3760,-14764
88394,1023,504,505,15428,-5444,3560,5776,3652,-14532
88400,1023,503,504,15468,-5468,3364,5804,3668,-14728
88407,1023,503,505,15404,-5528,3508,5824,3672,-14632
88412,1023,503,505,15444,-5544,3548,5852,3620,-14856
88418,1023,503,506,15420,-5440,3600,5824,3780,-14756
88423,1023,503,506,15568,-5500,3512,5816,3724,-14648
88429,1023,503,507,15528,-5472,3588,5880,3768,-14716
88434,1023,503,507,15512,-5444,3560,5900,3708,-14740
88440,1023,503,507,15488,-5396,3580,5840,3792,-14744
88446,1023,503,506,15576,-5432,3536,5916,3736,-14740
88452,1023,503,505,15500,-5464,3684,6000,3760,-14764
88458,1023,503,505,15544,-5464,3484,5952,3692,-14764
88463,1023,503,504,15512,-5472,3492,5836,3740,-14744
88469,1023,503,504,15516,-5476,3540,5892,3636,-14720
88474,1023,503,505,15464,-5516,3688,5924,3604,-14760
88480,1023,504,505,15532,-5408,3492,5808,3552,-14784
88485,1023,503,505,15488,-5424,3520,5948,3656,-14752
88492,1023,504,505,15448,-5420,3664,5940,3596,-14708
88498,1023,504,508,15468,-5516,3596,5936,3708,-14908
88503,1023,504,504,15528,-5552,3500,5960,3620,-14732
88509,1023,504,506,15456,-5424,3556,5924,3732,-14524
88514,1023,504,505,15524,-5468,3516,5788,3728,-14692
88520,1023,504,506,15496,-5564,3536,5848,3772,-14800
88525,1023,504,504,15536,-5584,3528,5916,3684,-14820
88531,1023,503,503,15448,-5520,3364,5896,3732,-14728
88537,1023,503,506,15452,-5552,3708,5892,3732,-14588
88543,1023,503,503,15496,-5464,3536,5880,3704,-14688
88549,1023,504,504,15520,-5588,3544,5880,3744,-14828
88554,1023,504,505,15464,-5428,3488,5828,3688,-14796
88560,1023,504,505,15496,-5484,3624,5760,3740,-14604
88565,1023,504,509,15500,-5468,3524,5828,3688,-14568
88571,1023,504,510,15512,-5532,3648,5764,3596,-14740
88577,1023,504,504,15544,-5540,3596,5880,3652,-14776
88583,1023,504,502,15600,-5484,3544,5856,3768,-14784
88588,1023,504,504,15496,-5380,3324,5912,3792,-14592
88594,1023,504,508,15452,-5440,3612,5840,3720,-14740
88600,1023,504,511,15488,-5484,3472,5944,3792,-14816
88605,1023,504,513,15572,-5560,3512,5844,3780,-14684
88611,1023,504,509,15504,-5448,3612,5880,3764,-14556
88616,1023,503,508,15564,-5412,3400,5828,3664,-14668
88623,1023,503,510,15540,-5492,3540,5836,3784,-14720
88628,1023,504,512,15532,-5460,3464,5808,3756,-14796
88634,1023,504,515,15436,-5484,3556,5852,3672,-14796
88640,1023,503,512,15568,-5552,3596,5904,3724,-14800
88645,1023,503,509,15512,-5460,3608,5888,3656,-14624
88651,1023,503,508,15524,-5464,3416,5916,3664,-14812
88656,1023,503,507,15580,-5440,3484,5896,3664,-14592
88663,1023,503,508,15600,-5512,3476,5884,3656,-14696
88668,1023,504,502,15420,-5556,3468,5776,3688,-14780
88674,1023,503,502,15476,-5484,3476,5884,3752,-14700
88679,1023,504,499,15552,-5524,3608,5856,3732,-14612
88685,1023,504,500,15508,-5496,3544,5936,3824,-14504
88691,1023,504,501,15548,-5476,3608,5940,3708,-14628
88696,1023,504,501,15492,-5460,3724,5872,3780,-14640
88702,1023,504,500,15344,-5552,3444,5876,3728,-14728
88708,1023,504,503,15480,-5536,3540,5904,3648,-14696
88714,1023,504,500,15488,-5500,3520,5776,3700,-14708
88719,1023,504,499,15448,-5376,3560,5920,3720,-14812
88725,1023,504,501,15516,-5400,3480,5784,3760,-14692
88730,1023,504,501,15524,-5620,3540,5824,3788,-14664
88736,1023,504,499,15584,-5560,3408,5868,3692,-14808
88742,1023,504,499,15480,-5516,3484,5968,3724,-14656
88748,1023,504,500,15380,-5588,3716,5916,3676,-14652
88754,1023,504,500,15576,-5480,3420,5940,3708,-14724
88759,1023,504,499,15532,-5516,3476,5920,3728,-14628
88765,1023,504,496,15432,-5580,3492,5872,3764,-14824
88770,1023,504,500,15476,-5352,3320,6012,3676,-14632
88776,1023,504,512,15520,-5420,3556,5976,3716,-14556
88781,1023,504,535,15408,-5440,3540,5876,3780,-14784
88787,1023,503,562,15476,-5464,3672,5932,3760,-14724
88794,1023,503,582,15476,-5524,3348,5852,3844,-14724
88799,1023,504,577,15540,-5508,3496,5952,3696,-14724
88805,1023,503,549,15452,-5528,3544,5876,3716,-14764
88810,1023,504,512,15496,-5508,3544,5884,3752,-14780
88816,1023,504,490,15508,-5464,3636,5816,3728,-14768
88821,1023,503,486,15464,-5476,3572,5804,3584,-14880
88827,1023,504,487,15472,-5484,3408,5808,3744,-14808
88834,1023,503,490,15496,-5484,3624,5764,3688,-14932
88839,1023,503,492,15512,-5520,3404,5944,3660,-14492
88845,1023,504,490,15504,-5496,3484,5824,3752,-14560
88850,1023,504,490,15516,-5608,3532,5916,3716,-14708
88856,1023,504,496,15516,-5472,3572,5968,3764,-14604
88861,1023,504,496,15572,-5456,3672,5828,3844,-14712
88867,1023,504,497,15496,-5528,3464,5872,3732,-14764
88872,1023,504,496,15372,-5452,3524,5772,3744,-14680
88879,1023,503,497,15520,-5492,3548,5920,3784,-14604
88885,1023,504,496,15444,-5388,3616,5844,3728,-14684
88890,1023,504,495,15564,-5496,3536,5876,3716,-14672
88896,1023,504,499,15480,-5512,3624,5996,3704,-14612
88901,1023,504,499,15512,-5464,3488,5856,3672,-14732
88907,1023,503,499,15596,-5480,3464,5920,3800,-14620
88912,1023,503,500,15564,-5492,3396,5900,3688,-14612
88919,1023,504,501,15484,-5428,3564,5920,3812,-14576
88924,1023,504,503,15476,-5408,3488,5820,3732,-14852
88930,1023,504,505,15540,-5472,3572,5832,3632,-14700
88936,1023,504,508,15476,-5460,3540,5928,3752,-14680
88941,1023,504,506,15472,-5504,3612,5928,3676,-14700
88947,1023,504,507,15524,-5412,3652,5852,3644,-14752
88952,1023,503,504,15452,-5496,3652,5900,3680,-14636
88958,1023,503,502,15468,-5532,3604,5768,3772,-14732
88964,1023,503,504,15600,-5480,3664,5848,3648,-14736
88970,1023,503,509,15540,-5500,3496,5884,3784,-14744
88976,1023,504,511,15548,-5616,3536,5776,3804,-14604
88981,1023,503,508,15420,-5432,3388,5892,3864,-14756
88987,1023,504,510,15508,-5532,3592,5860,3812,-14672
88992,1023,504,511,15488,-5428,3600,5964,3572,-14612
88998,1023,504,513,15496,-5576,3556,5908,3696,-14604
89004,1023,504,513,15464,-5404,3472,5932,3716,-14708
89010,1023,504,512,15436,-5400,3392,5824,3644,-14656
89015,1023,504,511,15516,-5424,3444,5892,3684,-14840
89021,1023,504,514,15512,-5548,3708,5796,3704,-14784
89027,1023,504,515,15436,-5400,3592,5816,3660,-14676
89032,1023,504,511,15596,-5472,3608,5852,3716,-14940
89038,1023,504,511,15444,-5520,3584,5808,3624,-14852
89043,1023,504,509,15532,-5468,3444,5904,3712,-14684
89050,1023,504,506,15496,-5628,3648,5972,3728,-14604
89055,1023,504,506,15508,-5548,3684,5836,3668,-14624
89061,1023,504,505,15460,-5408,3656,5980,3788,-14648
89066,1023,504,501,15436,-5476,3480,6064,3920,-14696
89072,1023,504,496,15592,-5428,3584,5872,3864,-14584
89078,1023,504,494,15600,-5448,3664,5864,3840,-14640
89083,1023,504,495,15512,-5508,3600,5932,3832,-14632
89090,1023,504,495,15376,-5480,3452,5796,3816,-14552
89095,1023,504,494,15560,-5484,3532,5844,3728,-14668
89101,1023,504,493,15560,-5484,3480,5816,3692,-14608
89106,1023,504,494,15504,-5380,3560,5856,3640,-14720
89112,1023,504,494,15536,-5468,3592,5880,3704,-14856
89117,1023,504,496,15584,-5516,3560,5804,3596,-14660
89123,1023,504,498,15428,-5436,3576,5916,3748,-14760
89129,1023,504,500,15472,-5516,3440,5776,3760,-14736
89135,1023,504,500,15560,-5440,3548,5920,3732,-14572
89141,1023,504,500,15472,-5520,3588,5968,3692,-14636
89146,1023,503,499,15512,-5520,3480,5912,3660,-14664
89152,1023,504,502,15564,-5428,3520,5896,3728,-14756
89157,1023,504,502,15464,-5476,3520,5824,3728,-14620
89163,1023,504,500,15532,-5476,3548,5968,3744,-14836
89168,1023,503,499,15564,-5532,3552,5932,3752,-14672
89175,1023,504,500,15456,-5496,3620,5892,3764,-14700
89181,1023,504,503,15496,-5452,3468,5864,3716,-14644
89186,1023,504,503,15596,-5356,3588,5872,3728,-14756
89192,1023,504,505,15524,-5512,3556,5820,3712,-14824
89197,1023,504,507,15476,-5460,3552,5836,3632,-14732
89203,1023,504,508,15512,-5444,3680,5772,3684,-14648
89208,1023,504,507,15540,-5520,3432,5948,3632,-14684
89214,1023,504,505,15484,-5400,3584,5804,3672,-14612
89221,1023,504,505,15524,-5492,3400,5844,3664,-14640
89226,1023,504,507,15536,-5492,3528,5916,3784,-14716
89232,1023,504,507,15544,-5516,3480,5960,3732,-14664
89237,1023,504,507,15536,-5524,3328,5848,3736,-14672
89243,1023,504,505,15560,-5564,3528,5948,3856,-14664
89248,1023,504,507,15508,-5464,3524,5852,3764,-14568
89254,1023,504,509,15532,-5436,3628,6000,3716,-14740
89260,1023,504,512,15512,-5588,3560,5788,3684,-14688
89266,1023,504,506,15476,-5520,3492,5864,3864,-14580
89272,1023,504,502,15504,-5456,3524,5940,3676,-14700
89277,1023,504,504,15524,-5420,3572,5944,3680,-14640
89283,1023,505,506,15420,-5516,3520,5872,3652,-14844
89288,1023,505,507,15508,-5516,3536,5908,3660,-14720
89294,1023,504,506,15504,-5464,3436,5844,3648,-14696
89299,1023,504,507,15532,-5440,3412,5812,3656,-14724
89306,1023,504,505,15500,-5556,3644,5860,3628,-14744
89311,1023,504,506,15572,-5404,3484,5856,3756,-14804
89317,1023,504,508,15564,-5492,3532,5868,3728,-14648
89323,1023,504,507,15432,-5444,3536,5856,3780,-14616
89328,1023,504,508,15556,-5424,3568,5852,3660,-14708
89334,1023,504,507,15512,-5596,3560,5788,3712,-14720
89339,1023,504,506,15528,-5520,3588,5836,3880,-14732
89346,1023,504,505,15472,-5496,3616,5968,3752,-14628
89351,1023,504,505,15484,-5464,3436,5748,3716,-14524
89357,1023,504,508,15564,-5480,3440,5844,3792,-14732
89363,1023,504,510,15432,-5388,3672,5852,3804,-14680
89368,1023,504,509,15572,-5592,3452,5872,3644,-14556
89374,1023,504,507,15444,-5404,3504,5988,3684,-14568
89379,1023,504,510,15544,-5488,3596,5924,3832,-14600
89385,1023,504,511,15472,-5580,3464,5892,3776,-14712
89391,1023,504,511,15440,-5560,3476,5904,3712,-14680
89397,1023,504,515,15448,-5492,3588,5896,3724,-14648
89402,1023,504,513,15524,-5428,3616,5884,3852,-14788
89408,1023,504,517,15472,-5464,3524,5972,3776,-14756
89414,1023,504,514,15508,-5400,3580,5952,3744,-14680
89419,1023,504,507,15472,-5540,3488,5948,3804,-14776
89425,1023,504,504,15424,-5492,3576,6044,3844,-14688
89431,1023,504,504,15492,-5544,3540,6000,3752,-14624
89437,1023,504,505,15512,-5460,3580,5920,3820,-14888
89442,1023,504,507,15440,-5520,3436,6024,3744,-14556
89448,1023,504,503,15424,-5504,3540,5812,3816,-14552
89453,1023,504,504,15508,-5456,3552,5900,3800,-14800
89459,1023,504,504,15496,-5388,3556,6024,3856,-14664
89465,1023,504,502,15632,-5564,3544,5976,3740,-14784
89470,1023,503,503,15512,-5444,3692,5820,3752,-14628
89477,1023,503,503,15556,-5496,3572,5980,3960,-14664
89482,1023,503,503,15520,-5544,3548,5860,3552,-14612
89488,1023,503,503,15512,-5532,3536,5868,3628,-14820
89493,1023,503,502,15528,-5588,3448,5868,3588,-14560
89499,1023,504,504,15492,-5524,3540,5856,3700,-14812
89505,1023,504,509,15456,-5464,3488,5876,3732,-14652
89510,1023,504,507,15396,-5488,3512,5784,3680,-14732
89517,1023,504,508,15524,-5536,3616,5864,3768,-14732
89522,1023,503,503,15528,-5444,3480,5844,3836,-14636
89528,1023,503,499,15496,-5488,3444,5944,3772,-14516
89533,1023,503,499,15508,-5376,3528,5872,3692,-14580
89539,1023,504,512,15512,-5416,3604,5868,3732,-14740
89544,1023,504,531,15560,-5496,3528,5940,3724,-14736
89550,1023,504,555,15512,-5484,3460,5868,3700,-14880
89556,1023,504,577,15504,-5428,3452,5972,3896,-14760
89562,1023,504,581,15432,-5416,3628,5792,3780,-14756
89568,1023,504,557,15504,-5500,3768,5904,3752,-14808
89573,1023,504,523,15516,-5540,3496,5892,3764,-14828
89579,1023,504,497,15496,-5392,3504,5936,3752,-14736
89584,1023,504,490,15516,-5496,3572,5856,3656,-14656
89590,1023,504,491,15472,-5440,3504,5868,3768,-14700
89595,1023,504,491,15592,-5496,3392,5840,3852,-14776
89602,1023,504,491,15520,-5464,3576,5844,3724,-14812
89608,1023,504,495,15444,-5556,3488,5880,3688,-14712
89613,1023,504,498,15412,-5504,3612,5936,3692,-14604
89619,1023,504,500,15524,-5524,3416,5896,3744,-14720
89624,1023,504,501,15492,-5520,3508,5888,3728,-14736
89630,1023,504,501,15444,-5592,3676,5884,3728,-14772
